관리번호,급경사지명,시행청명,관리주체구분,시도,시군구,상세주소,도로명상세주소,산주소여부,주지번,부지번
4275000251,강원-태백선15-충,국가철도공단,국가철도공단,강원도,영월군,,,Y,101,2
4275000252,강원-태백선16-충,국가철도공단,국가철도공단,강원도,영월군,,,Y,101,2
4275000253,강원-태백선17-충,국가철도공단,국가철도공단,강원도,영월군,,,Y,103,2
4275000254,강원-태백선18-충,국가철도공단,국가철도공단,강원도,영월군,,,Y,103,2
4275000249,강원-태백선13-충,국가철도공단,국가철도공단,강원도,영월군,,,,861,2
4275000200,창원3지구,영월군,지자체(시군구),강원도,영월군,,,N,136,2
4275000036,토교지구,강원도도로관리사업소 도로보수과,시도,강원도,영월군,지방도519호,,Y,181,1
4275000122,토교지구,영월군,지자체(시군구),강원도,영월군,,,,753,2
4275000135,조전1지구,영월군,지자체(시군구),강원도,영월군,,,Y,64,7
4275000032,북쌍1지구,강원도도로관리사업소 도로보수과,시도,강원도,영월군,국지도88호,,Y,220,2
4275000033,북쌍2지구,강원도도로관리사업소 도로보수과,시도,강원도,영월군,국지도88호,,Y,147,3
4275000034,북쌍3지구,강원도도로관리사업소 도로보수과,시도,강원도,영월군,국지도88호,,Y,148,3
4275000072,북쌍지구,영월군,지자체(시군구),강원도,영월군,,,Y,344,1
4275000029,신천지구,강원도도로관리사업소 도로보수과,시도,강원도,영월군,국지도88호,,Y,4,1
4275000030,옹정1지구,강원도도로관리사업소 도로보수과,시도,강원도,영월군,국지도88호,,Y,207,1
4275000119,옹정지구,영월군,지자체(시군구),강원도,영월군,,,Y,126,6
4275000046,광전1지구,영월군,지자체(시군구),강원도,영월군,,,Y,197,3
4275000047,광전 2지구,영월군,지자체(시군구),강원도,영월군,,,Y,47,1
4275000048,광전3지구,영월군,지자체(시군구),강원도,영월군,,,Y,437,0
4275000186,광전4지구,영월군,지자체(시군구),강원도,영월군,,,Y,275,
4275000144,신천2지구,영월군,지자체(시군구),강원도,영월군,,,,450,5
4275000055,후탄 1지구,영월군,지자체(시군구),강원도,영월군,,,Y,199,5
4275000057,후탄 2지구,영월군,지자체(시군구),강원도,영월군,,,,543,5
4275000079,후탄3지구,영월군,지자체(시군구),강원도,영월군,,,Y,213,2
4275000114,후탄지구,영월군,지자체(시군구),강원도,영월군,,,Y,99,2
4275000137,후탄4지구,영월군,지자체(시군구),강원도,영월군,,,Y,173,3
4275000185,후탄5지구,영월군,지자체(시군구),강원도,영월군,,,,1236,
4275000241,강원-태백선05-충,국가철도공단,국가철도공단,강원도,영월군,,,,764,6
4275000242,강원-태백선06-충,국가철도공단,국가철도공단,강원도,영월군,,,Y,80,1
4275000243,강원-태백선07-충,국가철도공단,국가철도공단,강원도,영월군,,,Y,49,4
4275000244,강원-태백선08-충,국가철도공단,국가철도공단,강원도,영월군,,,Y,48,2
4275000245,강원-태백선09-충,국가철도공단,국가철도공단,강원도,영월군,,,Y,47,3
4275000050,쌍용 1지구,영월군,지자체(시군구),강원도,영월군,,,Y,2,6
4275000051,쌍용 2지구,영월군,지자체(시군구),강원도,영월군,,,Y,8,0
4275000052,쌍용 3지구,영월군,지자체(시군구),강원도,영월군,,,Y,116,2
4275000053,쌍용 4지구,영월군,지자체(시군구),강원도,영월군,,,Y,123,5
4275000056,쌍용 6지구,영월군,지자체(시군구),강원도,영월군,,,,213,1
4275000073,쌍용7지구,영월군,지자체(시군구),강원도,영월군,,,Y,160,3
4275000124,쌍용10지구,영월군,지자체(시군구),강원도,영월군,,,Y,128,4
4275000125,쌍용11지구,영월군,지자체(시군구),강원도,영월군,,,Y,118,
4275000138,쌍용8지구,영월군,지자체(시군구),강원도,영월군,,,Y,8,1
4275000145,쌍용12지구,영월군,지자체(시군구),강원도,영월군,,,,588,2
4275000027,주천1지구,강원도도로관리사업소 도로보수과,시도,강원도,영월군,국지도88호,,Y,77,
4275000028,주천2지구,강원도도로관리사업소 도로보수과,시도,강원도,영월군,국지도88호,,Y,117,
4275000038,주천1지구,강원도도로관리사업소 도로보수과,시도,강원도,영월군,국지도82호,,Y,86,4
4275000039,주천면 주천2지구,강원도도로관리사업소 도로보수과,시도,강원도,영월군,국지도82호,,Y,86,1
4275000040,주천3지구,강원도도로관리사업소 도로보수과,시도,강원도,영월군,국지도82호,,,564,2
4275000041,주천4지구,강원도도로관리사업소 도로보수과,시도,강원도,영월군,국지도82호,,Y,1,15
4275000043,판운2지구,강원도도로관리사업소 도로보수과,시도,강원도,영월군,국지도82호,,Y,45,4
4275000118,판운지구,영월군,지자체(시군구),강원도,영월군,,,Y,312,
4275000197,판운2지구,영월군,지자체(시군구),강원도,영월군,,,Y,100,1
4275000202,판운4지구,영월군,지자체(시군구),강원도,영월군,,,Y,1,19
4275000283,판운1지구,강원도도로관리사업소 도로보수과,시도,강원도,영월군,,,Y,312,
4275000064,신일 1지구,영월군,지자체(시군구),강원도,영월군,,,Y,1,5
4275000082,신일2지구,영월군,지자체(시군구),강원도,영월군,,,Y,1,5
4275000026,금마1지구,강원도도로관리사업소 도로보수과,시도,강원도,영월군,국지도82호,,Y,299,2
4275000120,금마2지구,강원도도로관리사업소 도로보수과,시도,강원도,영월군,국지도82호,,Y,234,
4276000281,중리,평창군,지자체(시군구),강원도,평창군,평창교육청 뒤,,Y,219,1
4276000513,중리2,평창군,지자체(시군구),강원도,평창군,,평창중앙로,,355,7
4276000280,하리,평창군,지자체(시군구),강원도,평창군,평창도서관 아래,,,105,2
4276000511,하리2,평창군,지자체(시군구),강원도,평창군,,,Y,58,
4276000512,이곡,평창군,지자체(시군구),강원도,평창군,,,Y,54,
4276000286,새골,평창군,지자체(시군구),강원도,평창군,김봉규집 뒤,,Y,16,
4276000284,약수2,평창군,지자체(시군구),강원도,평창군,농어촌도로207,,,263,14
4276000283,약수1,평창군,지자체(시군구),강원도,평창군,농어촌도로207,,,264,11
4276000287,조둔리,평창군,지자체(시군구),강원도,평창군,김선기집 뒤,,,66,1
4276000509,도돈,평창군,지자체(시군구),강원도,평창군,,,,1,7
4276000288,고산,평창군,지자체(시군구),강원도,평창군,정설길집 뒤,,Y,27,
4276000510,마지,평창군,지자체(시군구),강원도,평창군,,,Y,70,
4276000289,향동리,평창군,지자체(시군구),강원도,평창군,김종진집 뒤 - 청성애원 건너편,,Y,44,
4276000285,후평,평창군,지자체(시군구),강원도,평창군,농어촌도로201,,Y,36,2
4276000292,주진리1,평창군,지자체(시군구),강원도,평창군,주진리 131-3 및 131-5,,,131,3
4276000291,주진리2,평창군,지자체(시군구),강원도,평창군,주진리 131-5 및 131-5,,,131,3
4276000409,하일,평창군,지자체(시군구),강원도,평창군,원당계곡,,Y,7,
4276000290,원당리,평창군,지자체(시군구),강원도,평창군,김종래집 뒤,,,125,3
4276000507,뇌운1,평창군,지자체(시군구),강원도,평창군,,,Y,55,
4276000508,뇌운2,평창군,지자체(시군구),강원도,평창군,,,Y,6,
4276000293,회동1,평창군,지자체(시군구),강원도,평창군,앞골입구 - 마을회관에서 장타터 방향 임도,,Y,50,1
4276000294,회동2,평창군,지자체(시군구),강원도,평창군,농어촌도로 미탄101호선,,Y,29,3
4276000295,평안1,평창군,지자체(시군구),강원도,평창군,농어촌도로201 - 국사당 뒷편 삼신제당 가는길,,Y,1,13
4276000296,평안리,평창군,지자체(시군구),강원도,평창군,농어촌도로201 - 국사당 뒷편 삼신제당 가는길,,Y,1,7
4276000300,백운리,평창군,지자체(시군구),강원도,평창군,백운감리교회 뒤,,,511,1
4276000297,기화,평창군,지자체(시군구),강원도,평창군,군도 5 - 기화~마하,,,211,1
4276000500,기화1,평창군,지자체(시군구),강원도,평창군,,,Y,47,
4276000299,마하2,평창군,지자체(시군구),강원도,평창군,농로 - 민물고기 주차장 앞,,,189,11
4276000298,마하1,평창군,지자체(시군구),강원도,평창군,군도 5 - 기화~마하,,Y,24,
4276000370,계촌1지구,강원도도로관리사업소,시도,강원도,평창군,지방도420호선,,Y,321,
4276000371,계촌2지구,강원도도로관리사업소,시도,강원도,평창군,지방도420호선,,Y,417,1
4276000301,들모고개,평창군,지자체(시군구),강원도,평창군,지방도420 - 운교~계촌,,,679,3
4276000410,먹골,평창군,지자체(시군구),강원도,평창군,먹골 입구,,Y,196,
4276000373,계촌4지구,강원도도로관리사업소 도로보수과,시도,강원도,평창군,지방도420호선,,Y,147,2
4276000374,계촌5지구,강원도도로관리사업소 도로보수과,시도,강원도,평창군,지방도420호선,,Y,1,3
4276000317,대화리,평창군,지자체(시군구),강원도,평창군,KT관사뒤편 - 덕개수교 앞,,Y,30,
4276000318,대화2,평창군,지자체(시군구),강원도,평창군,군도 4 덕개수 입구,,Y,510,1
4276000319,대화3,평창군,지자체(시군구),강원도,평창군,농어촌도로 203 던지골교 위,,Y,10,3
4276000320,대화4,평창군,지자체(시군구),강원도,평창군,,,,1016,23
4276000312,신리2,평창군,지자체(시군구),강원도,평창군,군도6 모릿재,,,2,9
4276000311,신리1,평창군,지자체(시군구),강원도,평창군,군도6 모릿재,,Y,655,1
4276000313,신리3,평창군,지자체(시군구),강원도,평창군,군도6 모릿재,,Y,524,3
4276000321,신2리,평창군,지자체(시군구),강원도,평창군,산365임 산366임 - 신리초 뒤,,Y,365,
4276000322,신3리,평창군,지자체(시군구),강원도,평창군,묘련사 앞,,,49,3
4276000316,개수2지구,강원도도로관리사업소 도로보수과,시도,강원도,평창군,지방도424호,,Y,350,2
4276000406,개수리2,평창군,지자체(시군구),강원도,평창군,,,Y,129,
4276000407,개수5,평창군,지자체(시군구),강원도,평창군,대화면 개수리 129번지 인접,,Y,42,
4276000314,개수1지구,강원도도로관리사업소 도로보수과,시도,강원도,평창군,지방도424,,Y,269,8
4276000376,상안미리1지구,강원도도로관리사업소 도로보수과,시도,강원도,평창군,지방도420호선,,Y,261,
4276000397,하안미리,평창군,지자체(시군구),강원도,평창군,,,Y,153,1
4276000331,유포1,평창군,지자체(시군구),강원도,평창군,군도10 등매교,,,63,63
4276000452,강릉선-47,한국철도시설공단,국가철도공단,강원도,평창군,서원기(현) 56km120 (상선),,Y,374,3
4276000453,강릉선-48,한국철도시설공단,국가철도공단,강원도,평창군,"서원기(현) 57km120 (상, 하선)",,,295,43
4276000455,강릉선-50,한국철도시설공단,국가철도공단,강원도,평창군,서원기(현) 57km390 (상선),,Y,394,5
4276000451,강릉선-46,한국철도시설공단,국가철도공단,강원도,평창군,서원기(현) 55km800 (하선),,Y,339,8
4276000456,강릉선-51,한국철도시설공단,국가철도공단,강원도,평창군,"서원기(현) 57km800 (상,하선)",,Y,401,5
4276000457,강릉선-52,한국철도시설공단,국가철도공단,강원도,평창군,"서원기(현) 57km830 (상,하선)",,Y,403,21
4276000458,강릉선-53,한국철도시설공단,국가철도공단,강원도,평창군,"서원기(현) 57km970 (상,하선)",,Y,403,21
4276000460,강릉선-55,한국철도시설공단,국가철도공단,강원도,평창군,"서원기(현) 58km790 (상,하선)",,Y,1,2
4276000454,강릉선-49,한국철도시설공단,국가철도공단,강원도,평창군,서원기(현) 57km220 (상선),,,295,39
4276000459,강릉선-54,한국철도시설공단,국가철도공단,강원도,평창군,"서원기(현) 58km580 (상,하선)",,Y,404,1
4276000335,면온,평창군,지자체(시군구),강원도,평창군,군도10 등매교~면온IC,,Y,2,
4276000329,무이리,평창군,지자체(시군구),강원도,평창군,니코모코 뒤 흔들바위 옆,,,838,85
4276000325,흥정,평창군,지자체(시군구),강원도,평창군,,,Y,55,
4276000330,원길리1,평창군,지자체(시군구),강원도,평창군,프로방스 해민병원 인근,,Y,59,1
4276000336,원길리2,평창군,지자체(시군구),강원도,평창군,우일농장 진입로 농어촌도로208옆,,Y,309,12
4276000326,덕거리,평창군,지자체(시군구),강원도,평창군,박영철집 뒤,,Y,45,
4159000302,수도권 경부고속63,한국철도시설공단,국가철도공단,경기도,화성시,상선,,,332,1
4159000289,수도권 경부고속50,국가철도공단,국가철도공단,경기도,화성시,,,Y,15,40
4159000303,수도권 경부고속64,한국철도시설공단,국가철도공단,경기도,화성시,하선,,,332,1
4159000276,수도권 경부고속37,국가철도공단,국가철도공단,경기도,화성시,상선,,,220,9
4159000277,수도권 경부고속38,국가철도공단,국가철도공단,경기도,화성시,하선,,,220,9
4159000279,수도권 경부고속40,국가철도공단,국가철도공단,경기도,화성시,하선,,,572,1
4159000278,수도권 경부고속39,국가철도공단,국가철도공단,경기도,화성시,상선,,,572,1
4159000274,수도권 경부고속35,국가철도공단,국가철도공단,경기도,화성시,상선,,,239,19
4159000275,수도권 경부고속36,국가철도공단,국가철도공단,경기도,화성시,하선,,,239,19
4159000280,수도권 경부고속41,국가철도공단,국가철도공단,경기도,화성시,,,,58,11
4159000281,수도권 경부고속42,국가철도공단,국가철도공단,경기도,화성시,,,,48,27
4159000283,수도권 경부고속44,국가철도공단,국가철도공단,경기도,화성시,하선,,Y,31,3
4159000285,수도권 경부고속46,국가철도공단,국가철도공단,경기도,화성시,하선,,,79,16
4159000288,수도권 경부고속49,국가철도공단,국가철도공단,경기도,화성시,,,Y,15,38
4159000282,수도권 경부고속43,국가철도공단,국가철도공단,경기도,화성시,,,Y,31,3
4159000284,수도권 경부고속45,국가철도공단,국가철도공단,경기도,화성시,상선,,,79,16
4159000286,수도권 경부고속47,국가철도공단,국가철도공단,경기도,화성시,상선,,,315,1
4159000290,수도권 경부고속51,국가철도공단,국가철도공단,경기도,화성시,상선,,Y,15,36
4159000291,수도권 경부고속52,국가철도공단,국가철도공단,경기도,화성시,하선,,Y,15,36
4159000292,수도권 경부고속53,국가철도공단,국가철도공단,경기도,화성시,상선,,,542,4
4159000293,수도권 경부고속54,국가철도공단,국가철도공단,경기도,화성시,하선,,,542,4
4159000287,수도권 경부고속48,국가철도공단,국가철도공단,경기도,화성시,하선,,,315,1
4159000297,수도권 경부고속58,국가철도공단,국가철도공단,경기도,화성시,하선,,Y,8,11
4159000294,수도권 경부고속55,국가철도공단,국가철도공단,경기도,화성시,상선,,,16,16
4159000296,수도권 경부고속57,국가철도공단,국가철도공단,경기도,화성시,,,Y,8,11
4159000295,수도권 경부고속56,국가철도공단,국가철도공단,경기도,화성시,하선,,,16,16
4159000299,수도권 경부고속60,국가철도공단,국가철도공단,경기도,화성시,하선,,Y,39,1
4159000301,수도권 경부고속62,국가철도공단,국가철도공단,경기도,화성시,하선,,,314,
4159000298,수도권 경부고속59,국가철도공단,국가철도공단,경기도,화성시,상선,,Y,39,1
4159000300,수도권 경부고속61,국가철도공단,국가철도공단,경기도,화성시,상선,,,314,
4159000323,수도권 경부고속84,한국철도시설공단,국가철도공단,경기도,화성시,하선,,Y,10,6
4159000333,수도권 경부고속94,한국철도시설공단,국가철도공단,경기도,화성시,하선,,Y,52,1
4159000332,수도권 경부고속93,한국철도시설공단,국가철도공단,경기도,화성시,상선,,Y,52,1
4159000330,수도권 경부고속91,한국철도시설공단,국가철도공단,경기도,화성시,상선,,Y,59,2
4159000335,수도권 경부고속96,한국철도시설공단,국가철도공단,경기도,화성시,하선,,Y,52,6
4159000334,수도권 경부고속95,한국철도시설공단,국가철도공단,경기도,화성시,상선,,Y,52,6
4159000331,수도권 경부고속92,한국철도시설공단,국가철도공단,경기도,화성시,하선,,Y,59,2
4159000316,수도권 경부고속77,한국철도시설공단,국가철도공단,경기도,화성시,하선,,Y,74,
4159000315,수도권 경부고속76,한국철도시설공단,국가철도공단,경기도,화성시,상선,,Y,74,
4159000317,수도권 경부고속78,한국철도시설공단,국가철도공단,경기도,화성시,,,,306,8
4159000318,수도권 경부고속79,한국철도시설공단,국가철도공단,경기도,화성시,상선,,Y,106,8
4159000319,수도권 경부고속80,한국철도시설공단,국가철도공단,경기도,화성시,하선,,Y,106,8
4159000322,수도권 경부고속83,한국철도시설공단,국가철도공단,경기도,화성시,상선,,Y,10,6
4159000320,수도권 경부고속81,한국철도시설공단,국가철도공단,경기도,화성시,하선,,Y,1,2
4159000321,수도권 경부고속82,한국철도시설공단,국가철도공단,경기도,화성시,하선,,Y,1,2
4159000325,수도권 경부고속86,한국철도시설공단,국가철도공단,경기도,화성시,하선,,Y,10,8
4159000324,수도권 경부고속85,한국철도시설공단,국가철도공단,경기도,화성시,상선,,Y,10,8
4159000082,화성시남부노인복지관,화성시,지자체(시군구),경기도,화성시,,,N,29,2
4159000136,남양1호근린공원,화성시,지자체(시군구),경기도,화성시,,,,2038,
4159000356,남양2-2근린공원,화성시,지자체(시군구),경기도,화성시,"남양읍 남양리 2145, 2146",,,,
4159000253,수도권 경부고속14,한국철도시설공단,국가철도공단,경기도,화성시,하선,,,,
4159000270,수도권 경부고속31,한국철도시설공단,국가철도공단,경기도,화성시,상선,,,240,
4159000271,수도권 경부고속32,국가철도공단,국가철도공단,경기도,화성시,하선,,,240,
4159000272,수도권 경부고속33,국가철도공단,국가철도공단,경기도,화성시,상선,,,482,1
4159000273,수도권 경부고속34,국가철도공단,국가철도공단,경기도,화성시,하선,,,482,1
4159000269,수도권 경부고속30,한국철도시설공단,국가철도공단,경기도,화성시,하선,,Y,60,3
4159000268,수도권 경부고속29,한국철도시설공단,국가철도공단,경기도,화성시,상선,,Y,60,3
4159000261,수도권 경부고속22,한국철도시설공단,국가철도공단,경기도,화성시,상선,,Y,1,3
4159000264,수도권 경부고속25,한국철도시설공단,국가철도공단,경기도,화성시,하선,,,116,1
4159000265,수도권 경부고속26,한국철도시설공단,국가철도공단,경기도,화성시,하선,,,116,1
4159000259,수도권 경부고속20,한국철도시설공단,국가철도공단,경기도,화성시,상선,,,12,1
4159000260,수도권 경부고속21,한국철도시설공단,국가철도공단,경기도,화성시,하선,,,12,1
4159000262,수도권 경부고속23,한국철도시설공단,국가철도공단,경기도,화성시,,,,727,1
4159000263,수도권 경부고속24,한국철도시설공단,국가철도공단,경기도,화성시,상선,,,116,1
4159000266,수도권 경부고속27,한국철도시설공단,국가철도공단,경기도,화성시,상선,,,134,1
4159000267,수도권 경부고속28,한국철도시설공단,국가철도공단,경기도,화성시,하선,,,134,1
4159000256,수도권 경부고속17,한국철도시설공단,국가철도공단,경기도,화성시,,,,368,5
4159000257,수도권 경부고속18,한국철도시설공단,국가철도공단,경기도,화성시,상선,,,350,5
4159000254,수도권 경부고속15,한국철도시설공단,국가철도공단,경기도,화성시,상선,,,291,2
4159000255,수도권 경부고속16,한국철도시설공단,국가철도공단,경기도,화성시,하선,,,291,2
4159000252,수도권 경부고속13,한국철도시설공단,국가철도공단,경기도,화성시,상선,,,292,
4159000258,수도권 경부고속19,한국철도시설공단,국가철도공단,경기도,화성시,,,,350,5
4159000084,화성시추모공원,공공,지자체(시군구),경기도,화성시,,,N,878,0
4159000337,수도권 경부고속98,한국철도시설공단,국가철도공단,경기도,화성시,,,Y,85,2
4159000338,수도권 경부고속99,한국철도시설공단,국가철도공단,경기도,화성시,,,Y,82,1
4159000336,수도권 경부고속97,한국철도시설공단,국가철도공단,경기도,화성시,상선,,Y,85,2
4159000340,수도권 경부고속101,한국철도시설공단,국가철도공단,경기도,화성시,하선,,Y,89,3
4159000342,수도권 경부고속103,한국철도시설공단,국가철도공단,경기도,화성시,하선,,,735,4
4159000343,수도권 경부고속104,한국철도시설공단,국가철도공단,경기도,화성시,상선,,,818,3
4159000346,수도권 경부고속107,한국철도시설공단,국가철도공단,경기도,화성시,하선,,Y,186,2
4159000347,수도권 경부고속108,한국철도시설공단,국가철도공단,경기도,화성시,상선,,Y,199,14
4159000339,수도권 경부고속100,한국철도시설공단,국가철도공단,경기도,화성시,,,Y,89,3
4159000341,수도권 경부고속102,한국철도시설공단,국가철도공단,경기도,화성시,상선,,,735,4
4159000348,수도권 경부고속109,한국철도시설공단,국가철도공단,경기도,화성시,하선,,Y,199,14
4159000344,수도권 경부고속105,한국철도시설공단,국가철도공단,경기도,화성시,하선,,,818,3
4159000345,수도권 경부고속106,한국철도시설공단,국가철도공단,경기도,화성시,상선,,Y,186,2
4159000349,수도권 경부고속110,한국철도시설공단,국가철도공단,경기도,화성시,상선,,,1127,20
4159000352,수도권 경부고속113,한국철도시설공단,국가철도공단,경기도,화성시,하선,,,1127,13
4159000354,수도권 경부고속115,한국철도시설공단,국가철도공단,경기도,화성시,하선,,,905,4
4159000351,수도권 경부고속112,한국철도시설공단,국가철도공단,경기도,화성시,상선,,,1127,13
4159000350,수도권 경부고속111,한국철도시설공단,국가철도공단,경기도,화성시,하선,,,1127,20
4159000353,수도권 경부고속114,한국철도시설공단,국가철도공단,경기도,화성시,상선,,,905,4
4159000307,수도권 경부고속68,한국철도시설공단,국가철도공단,경기도,화성시,하선,,Y,62,1
4159000329,수도권 경부고속90,한국철도시설공단,국가철도공단,경기도,화성시,하선,,,55,1
4159000304,수도권 경부고속65,한국철도시설공단,국가철도공단,경기도,화성시,상선,,Y,45,5
4159000306,수도권 경부고속67,한국철도시설공단,국가철도공단,경기도,화성시,상선,,Y,62,1
4159000308,수도권 경부고속69,한국철도시설공단,국가철도공단,경기도,화성시,상선,,Y,67,17
4159000328,수도권 경부고속89,한국철도시설공단,국가철도공단,경기도,화성시,상선,,,55,1
4159000327,수도권 경부고속88,한국철도시설공단,국가철도공단,경기도,화성시,하선,,,47,3
4159000305,수도권 경부고속66,한국철도시설공단,국가철도공단,경기도,화성시,하선,,Y,45,5
4159000309,수도권 경부고속70,한국철도시설공단,국가철도공단,경기도,화성시,하선,,Y,67,17
4159000326,수도권 경부고속87,한국철도시설공단,국가철도공단,경기도,화성시,상선,,,47,3
4159000312,수도권 경부고속73,한국철도시설공단,국가철도공단,경기도,화성시,상선,,Y,82,1
4159000314,수도권 경부고속75,한국철도시설공단,국가철도공단,경기도,화성시,,,Y,82,2
4159000310,수도권 경부고속71,한국철도시설공단,국가철도공단,경기도,화성시,상선,,,657,1
4159000311,수도권 경부고속72,한국철도시설공단,국가철도공단,경기도,화성시,하선,,,657,1
4159000313,수도권 경부고속74,한국철도시설공단,국가철도공단,경기도,화성시,하선,,Y,82,1
4161000165,경안9지구,광주시 도로관리과,지자체(시군구),경기도,광주시,,,Y,2,20
4161000007,경안2지구,경기도교육청,시도,경기도,광주시,,,N,152,101
4161000004,쌍령2지구,경기도교육청,시도,경기도,광주시,,,,353,95
4161000009,탄벌3지구,경찰청,시도,경기도,광주시,,,,541,2
4161000010,탄벌2지구,경기도교육청,시도,경기도,광주시,,,,72,3
4161000011,탄벌1지구,경기도교육청,시도,경기도,광주시,,,,27,44
4161000038,삼동2지구,광주시 도로관리과,지자체(시군구),경기도,광주시,,,,253,7
4161000028,태전1지구,경기도교육청,시도,경기도,광주시,,,,131,6
4161000034,태전8지구,경기도교육청,시도,경기도,광주시,,,,241,1
4161000040,고산1지구,광주시 도로관리과,지자체(시군구),경기도,광주시,,,Y,13,9
4161000046,신현1지구,경기도 건설본부,시도,경기도,광주시,,,Y,116,2
4161000047,신현2지구,경기도 건설본부,시도,경기도,광주시,,,Y,131,52
4161000045,능평2지구,광주시 도로관리과,지자체(시군구),경기도,광주시,,,Y,54,13
4161000049,능평4지구,경기도 건설본부,시도,경기도,광주시,,,Y,32,15
4161000057,문형7지구,광주시 도로관리과,지자체(시군구),경기도,광주시,,,Y,15,18
4161000043,문형2지구,광주시 도로관리과,지자체(시군구),경기도,광주시,,,Y,64,55
4161000072,도평3지구,경기도교육청,시도,경기도,광주시,,,,219,10
4161000100,추곡1지구,경기도 건설본부,시도,경기도,광주시,,,Y,1,5
4161000195,퇴촌영동지구,경기도 건설본부,시도,경기도,광주시,,,Y,27,1
4161000201,퇴촌 영동2지구,경기도 건설본부,시도,경기도,광주시,,,Y,34,4
4161000196,퇴촌도수지구,경기도 건설본부,시도,경기도,광주시,,,Y,5,1
4161000204,퇴촌 원당지구,경기도 건설본부,시도,경기도,광주시,,,Y,1,
4161000198,분원지구,경기도 건설본부,시도,경기도,광주시,,,Y,1,6
4161000120,이석1지구,경기도 건설본부,시도,경기도,광주시,,,Y,1,11
4161000113,귀여1지구,경기도 건설본부,시도,경기도,광주시,,,Y,76,15
4161000115,귀여3지구,경기도 건설본부,시도,경기도,광주시,,,Y,3,17
4161000202,남종 귀여1지구,경기도 건설본부,시도,경기도,광주시,,,Y,5,54
4161000203,남종 귀여2지구,경기도 건설본부,시도,경기도,광주시,,,Y,5,32
4161000185,검천2지구,경기도 건설본부,시도,경기도,광주시,,,Y,1,1
4161000181,수청7지구,경기도 건설본부,시도,경기도,광주시,,,Y,25,5
4161000116,수청4지구,경기도 건설본부,시도,경기도,광주시,,,Y,161,3
4161000118,수청2지구,경기도 건설본부,시도,경기도,광주시,,,Y,32,5
4161000125,엄미1지구,광주시 도로관리과,지자체(시군구),경기도,광주시,,,,240,12
4161000122,광지원2지구,경기도 건설본부,시도,경기도,광주시,,,Y,79,4
4161000124,검복1지구,경기도 건설본부,시도,경기도,광주시,,,Y,191,
4163000018,수도권 경원선5,한국철도시설공단,국가철도공단,경기도,양주시,상선,,,94,1
4163000019,수도권 경원선6,한국철도시설공단,국가철도공단,경기도,양주시,하선,,,94,1
4163000020,수도권 경원선7,한국철도시설공단,국가철도공단,경기도,양주시,상선,,,350,14
4163000021,수도권 경원선8,한국철도시설공단,국가철도공단,경기도,양주시,하선,,,350,14
4163000022,수도권 경원선9,한국철도시설공단,국가철도공단,경기도,양주시,상선,,,350,14
4163000023,수도권 경원선10,한국철도시설공단,국가철도공단,경기도,양주시,하선,,,350,14
4163000033,덕정동 급경사지1,경기도 북부도로과,시도,경기도,양주시,,,Y,3,11
4163000005,회암동 급경사지,양주시 도로과,지자체(시군구),경기도,양주시,,,Y,43,5
4163000008,방성리 급경사지,양주시 도로과,지자체(시군구),경기도,양주시,,,,240,5
4163000006,복지리 급경사지,양주시 도로과,지자체(시군구),경기도,양주시,,,Y,52,
4163000012,복지리 급경사지2,양주시 주택과,지자체(시군구),경기도,양주시,,,,569,
4163000024,양주기산리급경사지1,경기도 북부도로과,시도,경기도,양주시,,,Y,33,10
4163000025,양주기산리급경사지2,경기도 북부도로과,시도,경기도,양주시,,,Y,32,8
4163000009,우고리 급경사지,양주시 도로과,지자체(시군구),경기도,양주시,,,Y,14,2
4163000010,우고리 급경사지2,양주시 도로과,지자체(시군구),경기도,양주시,,,Y,65,15
4163000032,우고리 급경사지3,경기도 북부도로과,시도,경기도,양주시,,,Y,99,3
4163000030,비암리 급경사지1,경기도 북부도로과,시도,경기도,양주시,,,Y,23,32
4163000028,우이령길하단(북한 67-03-01),북한산국립공원 도봉사무소,국립공원공단,경기도,양주시,우이령길 하단,,Y,25,1
4163000029,우이령길상단(북한 67-05-01),북한산국립공원 도봉사무소,국립공원공단,경기도,양주시,우이령길 상단,,Y,25,1
4163000015,수도권 교외선3,한국철도시설공단,국가철도공단,경기도,양주시,,,,84,14
4163000016,수도권 교외선4,한국철도시설공단,국가철도공단,경기도,양주시,,,,65,4
4163000017,수도권 교외선9,한국철도시설공단,국가철도공단,경기도,양주시,,,Y,19,2
4163000034,부곡리 급경사지,경기도건설본부 북부도로과,지자체(시군구),경기도,양주시,,,Y,36,33
4163000013,수도권 교외선1,한국철도시설공단,국가철도공단,경기도,양주시,,,Y,16,13
4163000014,수도권 교외선2,한국철도시설공단,국가철도공단,경기도,양주시,,,Y,16,13
4165000019,선단동 급경사지,포천시,지자체(시군구),경기도,포천시,,,,856,12
4165000023,송우리 급경사지,포천시,지자체(시군구),경기도,포천시,,,,725,4
4165000026,송우3 급경사지,포천시,지자체(시군구),경기도,포천시,,,,727,2
4165000022,이동교리 급경사지,포천시,지자체(시군구),경기도,포천시,,,Y,52,4
4165000020,고모리 143 급경사지,포천시,지자체(시군구),경기도,포천시,,,,143,
4165000021,무봉리 급경사지,포천시,지자체(시군구),경기도,포천시,,,Y,107,
4165000045,무봉,경기도,지자체(시군구),경기도,포천시,,,Y,36,1
